question,label
참 정시모집 알려줄래,O S-INFO O
편입생 경쟁 정보 알려줘,B-INFO E-INFO O O
정시모집 궁금해,S-INFO O
야 정시모집 궁금해,O S-INFO O
그럼 정시모집 궁금해,O S-INFO O
참 정시모집 궁금해,O S-INFO O
야 정시모집 정보 알려줘,O S-INFO O O
그럼 정시모집 정보 알려줘,O S-INFO O O
참 정시모집 정보 알려줘,O S-INFO O O
야 정시모집 정보 알려줄래,O S-INFO O O
그럼 정시모집 정보 알려줄래,O S-INFO O O
참 정시모집 정보 알려줄래,O S-INFO O O
정시 알려줄래,S-INFO O
그럼 정시 알려줘,O S-INFO O
야 정시 알려줘,O S-INFO O
참 정시 알려줘,O S-INFO O
그럼 정시 알려줄래,O S-INFO O
야 정시 알려줄래,O S-INFO O
참 정시 알려줄래,O S-INFO O
정시 궁금해,S-INFO O
야 정시 궁금해,O S-INFO O
그럼 정시 궁금해,O S-INFO O
참 정시 궁금해,O S-INFO O
야 정시 정보 알려줘,O S-INFO O O
그럼 정시 정보 알려줘,O S-INFO O O
야 정시 정보 알려줄래,O S-INFO O O
그럼 정시 정보 알려줄래,O S-INFO O O
참 정시 정보 알려줄래,O S-INFO O O
농어촌학생 알려줄래,S-INFO O
그럼 농어촌학생 알려줘,O S-INFO O
야 농어촌학생 알려줘,O S-INFO O
참 농어촌학생 알려줘,O S-INFO O
그럼 농어촌학생 알려줄래,O S-INFO O
야 농어촌학생 알려줄래,O S-INFO O
참 농어촌학생 알려줄래,O S-INFO O
농어촌학생 궁금해,S-INFO O
야 농어촌학생 궁금해,O S-INFO O
그럼 농어촌학생 궁금해,O S-INFO O
참 농어촌학생 궁금해,O S-INFO O
야 농어촌학생 정보 알려줘,O S-INFO O O
그럼 농어촌학생 정보 알려줘,O S-INFO O O
참 농어촌학생 정보 알려줘,O S-INFO O O
야 농어촌학생 정보 알려줄래,O S-INFO O O
그럼 농어촌학생 정보 알려줄래,O S-INFO O O
참 농어촌학생 정보 알려줄래,O S-INFO O O
농어촌학생 지원자격 알려줄래,B-INFO E-INFO O
그럼 농어촌학생 지원자격 알려줘,O B-INFO E-INFO O
야 농어촌학생 지원자격 알려줘,O B-INFO E-INFO O
참 농어촌학생 지원자격 알려줘,O B-INFO E-INFO O
그럼 농어촌학생 지원자격 알려줄래,O B-INFO E-INFO O
야 농어촌학생 지원자격 알려줄래,O B-INFO E-INFO O
참 농어촌학생 지원자격 알려줄래,O B-INFO E-INFO O
농어촌학생 지원자격 궁금해,B-INFO E-INFO O
야 농어촌학생 지원자격 궁금해,O B-INFO E-INFO O
그럼 농어촌학생 지원자격 궁금해,O B-INFO E-INFO O
참 농어촌학생 지원자격 궁금해,O B-INFO E-INFO O
야 농어촌학생 지원자격 정보 알려줘,O B-INFO E-INFO O O
그럼 농어촌학생 지원자격 정보 알려줘,O B-INFO E-INFO O O
참 농어촌학생 지원자격 정보 알려줘,O B-INFO E-INFO O O
야 농어촌학생 지원자격 정보 알려줄래,O B-INFO E-INFO O O
그럼 농어촌학생 지원자격 정보 알려줄래,O B-INFO E-INFO O O
참 농어촌학생 지원자격 정보 알려줄래,O B-INFO E-INFO O O
이의신청 알려줄래,S-INFO O
그럼 이의신청 알려줘,O S-INFO O
야 이의신청 알려줘,O S-INFO O
참 이의신청 알려줘,O S-INFO O
그럼 이의신청 알려줄래,O S-INFO O
야 이의신청 알려줄래,O S-INFO O
참 이의신청 알려줄래,O S-INFO O
이의신청 궁금해,S-INFO O
야 이의신청 궁금해,O S-INFO O
그럼 이의신청 궁금해,O S-INFO O
참 이의신청 궁금해,O S-INFO O
야 이의신청 정보 알려줘,O S-INFO O O
그럼 이의신청 정보 알려줘,O S-INFO O O
참 이의신청 정보 알려줘,O S-INFO O O
야 이의신청 정보 알려줄래,O S-INFO O O
그럼 이의신청 정보 알려줄래,O S-INFO O O
참 이의신청 정보 알려줄래,O S-INFO O O
수시모집 추가합격자 알려줄래,B-INFO E-INFO O
그럼 수시모집 추가합격자 알려줘,O B-INFO E-INFO O
야 수시모집 추가합격자 알려줘,O B-INFO E-INFO O
참 수시모집 추가합격자 알려줘,O B-INFO E-INFO O
그럼 수시모집 추가합격자 알려줄래,O B-INFO E-INFO O
야 수시모집 추가합격자 알려줄래,O B-INFO E-INFO O
참 수시모집 추가합격자 알려줄래,O B-INFO E-INFO O
수시모집 추가합격자 궁금해,B-INFO E-INFO O
야 수시모집 추가합격자 궁금해,O B-INFO E-INFO O
그럼 수시모집 추가합격자 궁금해,O B-INFO E-INFO O
참 수시모집 추가합격자 궁금해,O B-INFO E-INFO O
야 수시모집 추가합격자 정보 알려줘,O B-INFO E-INFO O O
그럼 수시모집 추가합격자 정보 알려줘,O B-INFO E-INFO O O
참 수시모집 추가합격자 정보 알려줘,O B-INFO E-INFO O O
야 수시모집 추가합격자 정보 알려줄래,O B-INFO E-INFO O O
그럼 수시모집 추가합격자 정보 알려줄래,O B-INFO E-INFO O O
참 수시모집 추가합격자 정보 알려줄래,O B-INFO E-INFO O O
학생통합지원시스템 알려줄래,S-INFO O
참 학생통합지원시스템 알려줘,O S-INFO O
야 학생통합지원시스템 알려줄래,O S-INFO O
그럼 학생통합지원시스템 알려줄래,O S-INFO O
참 학생통합지원시스템 알려줄래,O S-INFO O
학생통합지원시스템 정보 알려줘,S-INFO O O
그럼 학생통합지원시스템 정보 알려줘,O S-INFO O O
참 학생통합지원시스템 정보 알려줘,O S-INFO O O
야 학생통합지원시스템 정보 알려줘,O S-INFO O O
학생통합지원시스템 정보 뭐야,S-INFO O O
학사일정 알려줄래,S-INFO O
야 학사일정 알려줄래,O S-INFO O
그럼 학사일정 알려줄래,O S-INFO O
참 학사일정 알려줄래,O S-INFO O
야 학사일정 정보 알려줘,O S-INFO O O
그럼 학사일정 정보 알려줘,O S-INFO O O
참 학사일정 정보 알려줘,O S-INFO O O
학사일정 어떻게 돼,S-INFO O O
앞으로 학사일정 알려줘,O S-INFO O
학사일정 궁금해,S-INFO O
학사일정 확인 어디서 해,S-INFO O O O
학사일정 확인하고 싶어,S-INFO O O
학사일정 정보 알려줄래,S-INFO O O
중간고사 기간 알려줘,B-INFO E-INFO O
야 중간고사 언제봐,O S-INFO O
그럼 중간고사 언제봐,O S-INFO O
참 중간고사 언제봐,O S-INFO O
중간고사 기간 알려줄래,S-INFO O O
야 중간고사 기간 알려줄래,O S-INFO O O
참 중간고사 기간 알려줄래,O S-INFO O O
그럼 중간고사 기간 알려줄래,O S-INFO O O
중간고사 언제부터 시작해,S-INFO O O
중간고사 시작 날짜 알려줘,S-INFO O O O
중간고사 기간 궁금해,B-INFO E-INFO O
시험 기간 알려줘,B-INFO E-INFO O
야 시험 기간 알려줘,O B-INFO E-INFO O
그럼 시험 기간 알려줘,O B-INFO E-INFO O
참 시험 기간 알려줘,O B-INFO E-INFO O
야 시험 기간 알려줄래,O B-INFO E-INFO O
그럼 시험 기간 알려줄래,O B-INFO E-INFO O
참 시험 기간 알려줄래,O B-INFO E-INFO O
시험 기간 궁금해,B-INFO E-INFO O
시험 기간 알고싶어,B-INFO E-INFO O
야 시험 기간 알고싶어,O B-INFO E-INFO O
그럼 시험 기간 알고싶어,O B-INFO E-INFO O
참 시험 기간 알고싶어,O B-INFO E-INFO O
야 시험 기간 알려줘,O B-INFO E-INFO O
그럼 시험 기간 알려줘,O B-INFO E-INFO O
참 시험 기간 알려줘,O B-INFO E-INFO O
기말고사 기간 알려줘,B-INFO E-INFO O
야 기말고사 언제봐,O S-INFO O
그럼 기말고사 언제봐,O S-INFO O
참 기말고사 언제봐,O S-INFO O
기말고사 기간 알려줄래,B-INFO E-INFO O
야 기말고사 기간 알려줄래,O B-INFO E-INFO O
참 기말고사 기간 알려줄래,O B-INFO E-INFO O
그럼 기말고사 기간 알려줄래,O B-INFO E-INFO O
기말고사 언제부터 시작해,S-INFO O O
기말고사 시작 날짜 알려줘,S-INFO O O O
기말고사 궁금해,S-INFO O
수업평가 기간 알려줘,S-INFO O O
야 수업평가 기간 알려줘,O B-INFO E-INFO O
참 수업평가 기간 알려줘,O B-INFO E-INFO O
수업평가 뭐야,S-INFO O
수업평가 알려줘,S-INFO O
그럼 수업평가 알려줘,O S-INFO O
참 수업평가 알려줘,O S-INFO O
야 수업평가 알려줘,O S-INFO O
수업평가 정보 알려줘,S-INFO O O
그럼 수업평가 정보 알려줘,O S-INFO O O
야 수업평가 정보 알려줘,O S-INFO O O
참 수업평가 정보 알려줘,O S-INFO O O
그럼 수업평가 정보 알려줄래,O S-INFO O O
참 수업평가 정보 알려줄래,O S-INFO O O
야 수업평가 정보 알려줄래,O S-INFO O O
수업평가 궁금해,S-INFO O
야 수업평가 궁금해,O S-INFO O
야 수업평가 뭐야,O S-INFO O
야 수업평가 기간 궁금해,O B-INFO E-INFO O
그럼 수업평가 기간 궁금해,O B-INFO E-INFO O
참 수업평가 기간 궁금해,O B-INFO E-INFO O
그럼 수업평가 기간 알려줄래,O B-INFO E-INFO O
참 수업평가 기간 알려줄래,O B-INFO E-INFO O
야 수업평가 기간 알려줄래,O B-INFO E-INFO O
교내 채용 정보 알려줘,B-INFO I-INFO E-INFO O
야 교내 채용 정보 알려줘,O B-INFO I-INFO E-INFO O
그럼 교내 채용 정보 알려줘,O B-INFO I-INFO E-INFO O
참 교내 채용 정보 알려줘,O B-INFO I-INFO E-INFO O
야 교내 채용 정보 알려줄래,O B-INFO I-INFO E-INFO O
그럼 교내 채용 정보 알려줄래,O B-INFO I-INFO E-INFO O
참 교내 채용 정보 알려줄래,O B-INFO I-INFO E-INFO O
교내 채용 정보 궁금해,B-INFO I-INFO E-INFO O
교내 채용 궁금해,B-INFO E-INFO O
교내 채용 어떻게 해,B-INFO E-INFO O O
교내 채용 알려줄래,B-INFO E-INFO O
교내 채용 방법 알려줘,B-INFO E-INFO O O
야 교내 채용 방법 알려줘,O B-INFO E-INFO O O
그럼 교내 채용 방법 알려줘,O B-INFO E-INFO O O
참 교내 채용 방법 알려줘,O B-INFO E-INFO O O
조교 채용 정보 알려줘,B-INFO E-INFO O O
야 조교 채용 정보 알려줘,O B-INFO E-INFO O O
그럼 조교 채용 정보 알려줘,O B-INFO E-INFO O O
참 조교 채용 정보 알려줘,O B-INFO E-INFO O O
야 조교 채용 정보 알려줄래,O B-INFO E-INFO O O
그럼 조교 채용 정보 알려줄래,O B-INFO E-INFO O O
참 조교 채용 정보 알려줄래,O B-INFO E-INFO O O
조교 채용 정보 궁금해,B-INFO E-INFO O O
조교 채용 궁금해,B-INFO E-INFO O
조교 채용 어떻게 해,B-INFO E-INFO O O
조교 채용 알려줄래,B-INFO E-INFO O
조교 채용 방법 알려줘,B-INFO E-INFO O O
야 조교 채용 방법 알려줘,O B-INFO E-INFO O O
그럼 조교 채용 방법 알려줘,O B-INFO E-INFO O O
참 조교 채용 방법 알려줘,O B-INFO E-INFO O O
18극장 위치 궁금해,S-INFO O O
18극장 알려줄래,S-INFO O
그럼 18극장 알려줄래,O S-INFO O
야 18극장 알려줄래,O S-INFO O
참 18극장 알려줄래,O S-INFO O
그럼 18극장 알려줘,O S-INFO O
참 18극장 알려줘,O S-INFO O
야 18극장 알려줘,O S-INFO O
18극장 어디야,S-INFO O
야 18극장 어디야,O S-INFO O
그럼 18극장 어디야,O S-INFO O
참 18극장 어디야,O S-INFO O
18극장 어디에 있어,S-INFO O O
야 18극장 위치 알려줘,O B-INFO E-INFO O
그럼 18극장 위치 알려줘,O B-INFO E-INFO O
참 18극장 위치 알려줘,O B-INFO E-INFO O
그럼 18극장 위치 알려줄래,O B-INFO E-INFO O
참 18극장 위치 알려줄래,O B-INFO E-INFO O
야 18극장 위치 알려줄래,O B-INFO E-INFO O
제1공과대 위치 궁금해,S-INFO O O
제1공과대 알려줄래,S-INFO O
그럼 제1공과대 알려줄래,O S-INFO O
야 제1공과대 알려줄래,O S-INFO O
참 제1공과대 알려줄래,O S-INFO O
그럼 제1공과대 알려줘,O S-INFO O
참 제1공과대 알려줘,O S-INFO O
야 제1공과대 알려줘,O S-INFO O
제1공과대 어디야,S-INFO O
야 제1공과대 어디야,O S-INFO O
그럼 제1공과대 어디야,O S-INFO O
참 제1공과대 어디야,O S-INFO O
제1공과대 어디에 있어,S-INFO O O
야 제1공과대 위치 알려줘,O B-INFO E-INFO O
그럼 제1공과대 위치 알려줘,O B-INFO E-INFO O
참 제1공과대 위치 알려줘,O B-INFO E-INFO O
그럼 제1공과대 위치 알려줄래,O B-INFO E-INFO O
참 제1공과대 위치 알려줄래,O B-INFO E-INFO O
야 제1공과대 위치 알려줄래,O B-INFO E-INFO O
국제관 위치 궁금해,S-INFO O O
국제관 알려줄래,S-INFO O
그럼 국제관 알려줄래,O S-INFO O
야 국제관 알려줄래,O S-INFO O
참 국제관 알려줄래,O S-INFO O
그럼 국제관 알려줘,O S-INFO O
참 국제관 알려줘,O S-INFO O
야 국제관 알려줘,O S-INFO O
국제관 어디야,S-INFO O
야 국제관 어디야,O S-INFO O
그럼 국제관 어디야,O S-INFO O
참 국제관 어디야,O S-INFO O
국제관 어디에 있어,S-INFO O O
야 국제관 위치 알려줘,O B-INFO E-INFO O
그럼 국제관 위치 알려줘,O B-INFO E-INFO O
참 국제관 위치 알려줘,O B-INFO E-INFO O
그럼 국제관 위치 알려줄래,O B-INFO E-INFO O
참 국제관 위치 알려줄래,O B-INFO E-INFO O
야 국제관 위치 알려줄래,O B-INFO E-INFO O
법과대학 위치 궁금해,S-INFO O O
법과대학 알려줄래,S-INFO O
그럼 법과대학 알려줄래,O S-INFO O
야 법과대학 알려줄래,O S-INFO O
참 법과대학 알려줄래,O S-INFO O
그럼 법과대학 알려줘,O S-INFO O
참 법과대학 알려줘,O S-INFO O
야 법과대학 알려줘,O S-INFO O
법과대학 어디야,S-INFO O
야 법과대학 어디야,O S-INFO O
그럼 법과대학 어디야,O S-INFO O
참 법과대학 어디야,O S-INFO O
법과대학 어디에 있어,S-INFO O O
야 법과대학 위치 알려줘,O B-INFO E-INFO O
그럼 법과대학 위치 알려줘,O B-INFO E-INFO O
참 법과대학 위치 알려줘,O B-INFO E-INFO O
그럼 법과대학 위치 알려줄래,O B-INFO E-INFO O
참 법과대학 위치 알려줄래,O B-INFO E-INFO O
야 법과대학 위치 알려줄래,O B-INFO E-INFO O
생명공학관 위치 궁금해,S-INFO O O
생명공학관 알려줄래,S-INFO O
그럼 생명공학관 알려줄래,O S-INFO O
야 생명공학관 알려줄래,O S-INFO O
참 생명공학관 알려줄래,O S-INFO O
그럼 생명공학관 알려줘,O S-INFO O
참 생명공학관 알려줘,O S-INFO O
야 생명공학관 알려줘,O S-INFO O
생명공학관 어디야,S-INFO O
야 생명공학관 어디야,O S-INFO O
그럼 생명공학관 어디야,O S-INFO O
참 생명공학관 어디야,O S-INFO O
생명공학관 어디에 있어,S-INFO O O
야 생명공학관 위치 알려줘,O B-INFO E-INFO O
그럼 생명공학관 위치 알려줘,O B-INFO E-INFO O
참 생명공학관 위치 알려줘,O B-INFO E-INFO O
그럼 생명공학관 위치 알려줄래,O B-INFO E-INFO O
참 생명공학관 위치 알려줄래,O B-INFO E-INFO O
야 생명공학관 위치 알려줄래,O B-INFO E-INFO O
서석홀 위치 궁금해,S-INFO O O
서석홀 알려줄래,S-INFO O
그럼 서석홀 알려줄래,O S-INFO O
야 서석홀 알려줄래,O S-INFO O
참 서석홀 알려줄래,O S-INFO O
그럼 서석홀 알려줘,O S-INFO O
참 서석홀 알려줘,O S-INFO O
야 서석홀 알려줘,O S-INFO O
서석홀 어디야,S-INFO O
야 서석홀 어디야,O S-INFO O
그럼 서석홀 어디야,O S-INFO O
참 서석홀 어디야,O S-INFO O
서석홀 어디에 있어,S-INFO O O
야 서석홀 위치 알려줘,O B-INFO E-INFO O
그럼 서석홀 위치 알려줘,O B-INFO E-INFO O
참 서석홀 위치 알려줘,O B-INFO E-INFO O
그럼 서석홀 위치 알려줄래,O B-INFO E-INFO O
참 서석홀 위치 알려줄래,O B-INFO E-INFO O
야 서석홀 위치 알려줄래,O B-INFO E-INFO O
약학대학2호관 위치 궁금해,S-INFO O O
약학대학2호관 알려줄래,S-INFO O
그럼 약학대학2호관 알려줄래,O S-INFO O
야 약학대학2호관 알려줄래,O S-INFO O
참 약학대학2호관 알려줄래,O S-INFO O
그럼 약학대학2호관 알려줘,O S-INFO O
참 약학대학2호관 알려줘,O S-INFO O
야 약학대학2호관 알려줘,O S-INFO O
약학대학2호관 어디야,S-INFO O
야 약학대학2호관 어디야,O S-INFO O
그럼 약학대학2호관 어디야,O S-INFO O
참 약학대학2호관 어디야,O S-INFO O
약학대학2호관 어디에 있어,S-INFO O O
야 약학대학2호관 위치 알려줘,O B-INFO E-INFO O
그럼 약학대학2호관 위치 알려줘,O B-INFO E-INFO O
참 약학대학2호관 위치 알려줘,O B-INFO E-INFO O
그럼 약학대학2호관 위치 알려줄래,O B-INFO E-INFO O
참 약학대학2호관 위치 알려줄래,O B-INFO E-INFO O
야 약학대학2호관 위치 알려줄래,O B-INFO E-INFO O
입석홀 위치 궁금해,S-INFO O O
입석홀 알려줄래,S-INFO O
그럼 입석홀 알려줄래,O S-INFO O
야 입석홀 알려줄래,O S-INFO O
참 입석홀 알려줄래,O S-INFO O
그럼 입석홀 알려줘,O S-INFO O
참 입석홀 알려줘,O S-INFO O
야 입석홀 알려줘,O S-INFO O
입석홀 어디야,S-INFO O
야 입석홀 어디야,O S-INFO O
그럼 입석홀 어디야,O S-INFO O
참 입석홀 어디야,O S-INFO O
입석홀 어디에 있어,S-INFO O O
야 입석홀 위치 알려줘,O B-INFO E-INFO O
그럼 입석홀 위치 알려줘,O B-INFO E-INFO O
참 입석홀 위치 알려줘,O B-INFO E-INFO O
그럼 입석홀 위치 알려줄래,O B-INFO E-INFO O
참 입석홀 위치 알려줄래,O B-INFO E-INFO O
야 입석홀 위치 알려줄래,O B-INFO E-INFO O
의과대학2호관 위치 궁금해,S-INFO O O
의과대학2호관 알려줄래,S-INFO O
그럼 의과대학2호관 알려줄래,O S-INFO O
야 의과대학2호관 알려줄래,O S-INFO O
참 의과대학2호관 알려줄래,O S-INFO O
그럼 의과대학2호관 알려줘,O S-INFO O
참 의과대학2호관 알려줘,O S-INFO O
야 의과대학2호관 알려줘,O S-INFO O
의과대학2호관 어디야,S-INFO O
야 의과대학2호관 어디야,O S-INFO O
그럼 의과대학2호관 어디야,O S-INFO O
참 의과대학2호관 어디야,O S-INFO O
의과대학2호관 어디에 있어,S-INFO O O
야 의과대학2호관 위치 알려줘,O B-INFO E-INFO O
그럼 의과대학2호관 위치 알려줘,O B-INFO E-INFO O
참 의과대학2호관 위치 알려줘,O B-INFO E-INFO O
그럼 의과대학2호관 위치 알려줄래,O B-INFO E-INFO O
참 의과대학2호관 위치 알려줄래,O B-INFO E-INFO O
야 의과대학2호관 위치 알려줄래,O B-INFO E-INFO O
